plot,counter,date,individual,treatment,species,climate,height,capsule size,seedcapsule,seed_count,status,viable,sample,status_paperbag,organzabag_size,first seedcap,herbivory,comment,entered,labmeeting,,
1_1,Andreas,09.08.2019,C3,control,Dia_car,ambient,11,1.4,3,38,ripe_capsule,13,,open,,,0,,,,,
2_5,Andreas,09.08.2019,C3,control,Dia_car,future,10,1,21,63,ripe_capsule,5,,open,,,0,,,,,
2_5,Andreas,09.08.2019,C3,control,Dia_car,future,17.5,1.1,38,48,ripe_capsule,32,,open,,,0,,,,,
2_5,Andreas,09.08.2019,C3,control,Dia_car,future,12.5,1.1,19,62,ripe_capsule,42,,open,,,0,,,,,
2_5,Andreas,09.08.2019,C3,control,Dia_car,future,10,1.2,22,65,ripe_capsule,58,,open,,,0,,,,,
2_5,Andreas,09.08.2019,C3,control,Dia_car,future,19,1.2,13,85,ripe_capsule,42,,open,,,0,,,,,
2_5,Andreas,09.08.2019,C3,control,Dia_car,future,11.5,1.2,17,63,ripe_capsule,39,,open,,,0,,,,,
2_5,Andreas,09.08.2019,C3,control,Dia_car,future,15.5,1.2,32,57,ripe_capsule,45,,open,,,0,,,,,
2_5,Andreas,09.08.2019,C3,control,Dia_car,future,10,1.3,24,48,ripe_capsule,26,,open,,,0,,,,,
2_5,Andreas,09.08.2019,C3,control,Dia_car,future,22,1.3,6,69,ripe_capsule,48,,open,,,0,,,,,
2_5,Andreas,09.08.2019,C3,control,Dia_car,future,13,1.3,39,48,ripe_capsule,18,,open,,,0,,,,,
2_5,Andreas,09.08.2019,C3,control,Dia_car,future,18,1.3,5,56,ripe_capsule,36,,open,,,0,,,,,
2_5,Andreas,09.08.2019,C3,control,Dia_car,future,9,1.4,27,39,ripe_capsule,19,,open,,,0,,,,,
2_5,Andreas,09.08.2019,C3,control,Dia_car,future,18,1.1,28,65,unripe,30,,open,,,0,20 unripe smaller,,,,
2_5,Andreas,09.08.2019,C3,control,Dia_car,future,18,1.2,4,56,unripe,22,,open,,,0,31 unripe smaller,,,,
2_5,Andreas,09.08.2019,C3,control,Dia_car,future,19,1.2,12,68,unripe,46,,open,,,0,17 unripe smaller,,,,
2_5,Andreas,09.08.2019,C3,control,Dia_car,future,19,1.2,15,102,unripe,0,,open,,,0,45 unripe smaller,,,,
2_5,Andreas,09.08.2019,C3,control,Dia_car,future,21,1.3,34,82,unripe,18,,open,,,0,59 unripe smaller,,,,
2_5,Andreas,09.08.2019,C3,control,Dia_car,future,19.5,1.4,42,87,unripe,33,,open,,,0,40 unripe smaller,,,,
2_5,Andreas,09.08.2019,C3,control,Dia_car,future,15,1.4,35,67,unripe,39,,open,,,0,19 unripe smaller,,,,
2_5,Andreas,09.08.2019,C3,control,Dia_car,future,17,1.4,1,59,unripe,37,,open,,,0,,,,,
2_5,Andreas,09.08.2019,C3,control,Dia_car,future,19,1.4,37,52,unripe,28,,open,,,0,,,,,
2_5,Andreas,09.08.2019,C3,control,Dia_car,future,17.5,1.4,11,52,unripe,22,,open,,,0,,,,,
2_5,Andreas,09.08.2019,C3,control,Dia_car,future,11,1.4,18,53,unripe,41,,open,,,0,,,,,
2_5,Andreas,09.08.2019,C3,control,Dia_car,future,19,1.5,36,63,unripe,48,,open,,,0,10 unripe smaller,,,,
2_5,Andreas,09.08.2019,C3,control,Dia_car,future,22,1.5,8,78,unripe,42,,open,,,0,26 unripe smaller,,,,
2_5,Andreas,09.08.2019,C3,control,Dia_car,future,17,1.5,3,60,unripe,44,,open,,,0,,,,,
2_5,Andreas,09.08.2019,C3,control,Dia_car,future,18,1.5,29,54,unripe,14,,open,,,0,,,,,
2_5,Andreas,09.08.2019,C3,control,Dia_car,future,15.5,1.6,41,60,unripe,27,,open,,,0,24 unripe smaller,,,,
2_5,Andreas,09.08.2019,C3,control,Dia_car,future,19,1.6,16,70,unripe,0,,open,,,0,43 unripe smaller,,,,
2_5,Julia,11.10.2019,C3,control,Dia_car,future,20,0.9,3,0,open,0,single,open,,,1,herbivory,2993,,,
2_5,Julia,11.10.2019,C3,control,Dia_car,future,10,0.9,4,58,open,18,single,open,,,0,,2996,,,
2_5,Julia,11.10.2019,C3,control,Dia_car,future,12,1.1,1,71,unripe,10,single,open,,,0,,3033,,,
2_5,Julia,11.10.2019,C3,control,Dia_car,future,8,1.2,2,69,unripe,53,single,open,,,0,,2997,,,
2_5,Andreas,12.06.2019,C3,control,Dia_car,future,9,1.7,7,31,dry,12,,open,,,0,dry,,,,
2_5,Andreas,12.08.2019,C3,control,Dia_car,future,20,1.2,2,75,open,35,,open,,,0,offen,,,,
2_5,Andreas,12.08.2019,C3,control,Dia_car,future,7,1.2,5,29,open,15,,open,,,0,offen,,,,
2_5,Andreas,12.08.2019,C3,control,Dia_car,future,15,1.5,1,83,open,39,,open,,,0,offen 33 unrip smaller,,,,
2_5,Andreas,09.08.2019,C3,control,Dia_car,future,17,1.4,2,67,ripe_capsule,45,,open,,,0,,,,,
2_5,Andreas,09.08.2019,C3,control,Dia_car,future,17.5,1.4,10,62,ripe_capsule,44,,open,,,0,,,,,
2_5,Andreas,12.08.2019,C3,control,Dia_car,future,19,1.5,3,76,unripe,40,,open,,,0,,,,,
2_5,Garp,12.08.2019,C3,control,Dia_car,future,19,1.3,4,84,ripe_capsule,53,single,open,,,0,,4281,,,
2_5,Christian,12.09.2019,C3,control,Dia_car,future,15,0.7,4,1,open,0,single,open,,,1,herbivory,738,,,
2_5,Christian,12.09.2019,C3,control,Dia_car,future,22,1.1,1,72,open,56,single,open,,,0,,735,,,
1_1,Christian,10.09.2019,C4,control,Dia_car,ambient,10,0.7,2,49,ripe_capsule,3,single,open,,,0,,741,,,
2_5,Christian,12.09.2019,C3,control,Dia_car,future,22,0.4,2,46,unripe,0,single,unripe,,,0,,736,,,
2_5,Christian,12.09.2019,C3,control,Dia_car,future,15,0.7,5,67,unripe,1,single,unripe,,,0,,739,,,
2_5,Martin,12.09.2019,C3,control,Dia_car,future,15,0.9,13,9,herbivory,7,single,open,,,1,"Herbivory, color, white",1688,,,
2_5,Martin,12.09.2019,C3,control,Dia_car,future,16,1,8,61,open,42,single,open,,,0,,1692,,,
9_1,Martin,13.09.2019,C2,control,Dia_car,future,5,1.2,10,45,ripe_capsule,36,single,open,,,0,,1757,,,
9_1,Martin,17.10.2019,C2,control,Dia_car,future,9,1.3,2,59,ripe_capsule,19,single,open,,,0,,2452,,,
9_1,Martin,17.10.2019,C2,control,Dia_car,future,9,1.4,4,65,ripe_capsule,22,single,open,,,0,,2450,,,
10_2,Martin,07.06.2019,C3,control,Dia_car,ambient,16,1,1,51,ripe_capsule,43,single,ripe_capsule,,,0,,6,,,
2_5,Martin,12.09.2019,C3,control,Dia_car,future,17,0.8,10,48,unripe,19,single,open,,,0,"black, 11 brown but big",1690,,,
2_5,Martin,12.09.2019,C3,control,Dia_car,future,12,1,9,4,unripe,0,single,open,,,1,"Herbivory, white",1691,,,
2_5,Martin,12.09.2019,C3,control,Dia_car,future,22,1.2,6,74,unripe,42,single,open,,,0,24 smaller brown included in seed_count,1778,,,
2_5,Martin,12.09.2019,C3,control,Dia_car,future,6,1.2,15,48,unripe,40,single,open,,,0,yellow seeds,1697,,,
2_5,Martin,12.09.2019,C3,control,Dia_car,future,17,,11,0,unripe,0,single,unripe,,,0,"dry, color, empty",1765,,,
2_5,Garp,18.09.2019,C3,control,Dia_car,future,16.5,1,1,50,ripe_capsule,0,single,open,,,0,,3384,,,
2_5,Julia,20.08.2019,C3,control,Dia_car,future,13,0.9,1,73,open,42,single,open,,,0,fly in paperbag,2084,,,
2_5,Julia,20.08.2019,C3,control,Dia_car,future,22,1.3,3,68,open,24,single,open,,,0,,2087,,,
7_2,Julia,24.08.2019,C2,control,Dia_car,future,15,1.4,4,70,ripe_capsule,26,single,open,,,0,,3018,,,
9_1,Julia,07.11.2019,C2,control,Dia_car,future,5,1.3,E2_3,52,ripe_capsule,43,group,open,,,0,,2399,,,
2_5,Julia,20.08.2019,C3,control,Dia_car,future,13,0.9,101,82,ripe_capsule,41,single,open,,,0,,2100,,,
2_5,Julia,20.08.2019,C3,control,Dia_car,future,12,1,5,47,ripe_capsule,25,single,open,,,0,,2098,,,
2_5,Julia,20.08.2019,C3,control,Dia_car,future,19,1,113,42,ripe_capsule,14,single,open,,,0,,2464,,,
2_5,Julia,20.08.2019,C3,control,Dia_car,future,16,1.1,102,65,ripe_capsule,20,single,open,,,0,,1926,,,
2_5,Julia,20.08.2019,C3,control,Dia_car,future,17,1.1,104,82,ripe_capsule,17,single,open,,,0,,1928,,,
2_5,Julia,20.08.2019,C3,control,Dia_car,future,20,1.1,105,71,ripe_capsule,21,single,open,,,0,,1929,,,
2_5,Julia,20.08.2019,C3,control,Dia_car,future,17,1.1,2,82,ripe_capsule,13,single,ripe,,,0,,2085,,,
2_5,Julia,20.08.2019,C3,control,Dia_car,future,17,1.2,103,65,ripe_capsule,42,single,open,,,0,,1927,,,
2_5,Julia,20.08.2019,C3,control,Dia_car,future,10,1.2,107,67,ripe_capsule,33,single,open,,,0,,1931,,,
2_5,Julia,20.08.2019,C3,control,Dia_car,future,10,1.2,108,67,ripe_capsule,44,single,open,,,0,,1932,,,
2_5,Julia,20.08.2019,C3,control,Dia_car,future,14,1.2,109,91,ripe_capsule,45,single,open,,,0,,1933,,,
2_5,Julia,20.08.2019,C3,control,Dia_car,future,10,1.3,106,58,ripe_capsule,21,single,open,,,0,,1930,,,
2_5,Julia,20.08.2019,C3,control,Dia_car,future,20,1.3,4,79,ripe_capsule,45,single,open,,,0,,2086,,,
2_5,Julia,20.08.2019,C3,control,Dia_car,future,13,1.3,100,54,ripe_capsule,27,single,open,,,0,,2099,,,
2_5,Julia,20.08.2019,C3,control,Dia_car,future,17,1.3,110,90,ripe_capsule,36,single,open,,,0,,2461,,,
10_2,Martin,07.06.2019,C3,control,Dia_car,ambient,17,1,5,41,ripe_capsule,27,single,open,,,0,,24,,,
2_5,Julia,22.08.2019,C3,control,Dia_car,future,20,0.8,10,80,open,4,single,open,,,0,,2222,,,
2_5,Julia,22.08.2019,C3,control,Dia_car,future,12,1,2,69,open,16,single,open,,,0,,2215,,,
2_5,Julia,22.08.2019,C3,control,Dia_car,future,21,1,11,71,open,12,single,open,,,0,,2221,,,
2_5,Julia,22.08.2019,C3,control,Dia_car,future,17,1.2,9,68,open,4,single,open,,,0,,2223,,,
2_5,Julia,22.08.2019,C3,control,Dia_car,future,12,1.4,4,52,open,10,single,open,,,0,,2130,,,
2_5,Julia,22.08.2019,C3,control,Dia_car,future,9,1.4,3,56,open,0,single,open,,,0,,2131,,,
2_5,Julia,20.08.2019,C3,control,Dia_car,future,16,1.3,111,74,ripe_capsule,7,single,open,,,0,,2462,,,
2_5,Julia,20.08.2019,C3,control,Dia_car,future,20,1.3,112,98,ripe_capsule,26,single,open,,,0,,2463,,,
2_5,Julia,22.08.2019,C3,control,Dia_car,future,12,1.1,12,48,ripe_capsule,29,single,open,,,0,,2220,,,
2_5,Julia,22.08.2019,C3,control,Dia_car,future,18,1.4,8,89,ripe_capsule,47,single,open,,,0,,2126,,,
2_5,Julia,22.08.2019,C3,control,Dia_car,future,23.5,1.4,7,78,ripe_capsule,50,single,ripe,,,0,,2127,,,
2_5,Julia,22.08.2019,C3,control,Dia_car,future,13.5,1.4,5,83,ripe_capsule,43,single,ripe,,,0,,2129,,,
2_5,Julia,22.08.2019,C3,control,Dia_car,future,22,1.3,2,88,unripe,1,single,open,,,0,,2132,,,
2_5,Christian,22.10.2019,C3,control,Dia_car,future,20,0.4,5,15,dry,0,single,dry,,,0,,723,,,
2_5,Christian,22.10.2019,C3,control,Dia_car,future,20,1.2,3,0,dry,0,single,dry,,,1,herbivory,721,,,
2_5,Christian,22.10.2019,C3,control,Dia_car,future,20,1.2,4,0,dry,0,single,dry,,,1,herbivory,722,,,
2_5,Christian,22.10.2019,C3,control,Dia_car,future,20,1.2,6,7,dry,0,single,dry,,,0,,724,,,
2_5,Christian,22.10.2019,C3,control,Dia_car,future,18,1.3,1,0,dry,0,single,dry,,,1,herbivory,719,,,
2_5,Christian,22.10.2019,C3,control,Dia_car,future,18,1.4,2,0,dry,0,single,dry,,,1,herbivory,720,,,
2_5,Garp,22.10.2019,C3,control,Dia_car,future,18,0.5,2,0,dry,0,single,dry,,,0,dry,1335,,,
2_5,Garp,22.10.2019,C3,control,Dia_car,future,18,0.6,1,0,dry,0,single,dry,,,0,dry,1334,,,
2_5,Garp,22.10.2019,C3,control,Dia_car,future,20,,3,0,unripe,0,single,unripe,,,1,herbivory,1336,,,
2_5,Garp,22.10.2019,C3,control,Dia_car,future,20,,4,0,unripe,0,single,unripe,,,1,herbivory,1337,,,
2_5,Garp,22.10.2019,C3,control,Dia_car,future,20,,5,0,unripe,0,single,unripe,,,1,herbivory,1338,,,
2_5,Garp,22.10.2019,C3,control,Dia_car,future,20,,6,0,unripe,0,single,unripe,,,1,herbivory,1339,,,
2_5,Garp,22.10.2019,C3,control,Dia_car,future,18,,1,,,,,,,,0,no seeds,4600,,,
1_1,Amibeth,10.09.2019,C3,control,Dia_car,ambient,8,0.5,4,17,unripe,7,single,open,,,0,,2340,,,
1_1,Amibeth,10.09.2019,C3,control,Dia_car,ambient,11,0.4,3,45,unripe,9,single,open,,,0,to early,2341,,,
2_5,Amibeth,10.09.2019,S4,supplement,Dia_car,future,13,,18,,Stigma,,single,Stigma,,,0,Stigma,2342,,,
2_5,Julia,24.09.2019,C3,control,Dia_car,future,10,0.9,11,5,unripe,1,single,open,,,1,Herbivory,2403,,,
2_5,Lea,24.09.2019,C3,control,Dia_car,future,10,,6,0,open,0,single,open,,,1,herbivory,1512,1,,
2_5,Lotte,24.09.2019,C3,control,Dia_car,future,4,,8,,,,,,,7,0,no cap,2425,,,
2_5,Martin,24.09.2019,C3,control,Dia_car,future,10,,10,0,herbivory,0,single,open,,,1,Herbivory,1698,,,
2_5,Sanne,24.09.2019,C3,control,Dia_car,future,21,1.3,12,0,open,0,single,open,,,0,,1503,1,,
2_5,Sanne,24.09.2019,C3,control,Dia_car,future,4,1.5,7,0,unripe,0,single,unripe,,,1,"Herbivory, broke off",1504,1,,
9_1,Sarah,26.09.2019,C1,control,Dia_car,future,9.5,0.9,2,49,ripe_capsule,33,single,open,,,0,,2362,,,
2_5,Valentin,24.09.2019,C3,control,Dia_car,future,11.5,,1,44,ripe_capsule,39,single,open,,,0,,1518,1,,
2_5,Valentin,24.09.2019,C3,control,Dia_car,future,,,2,0,,0,single,,,,1,herbivory,1517,1,,
2_5,Andreas,26.08.2019,C3,control,Dia_car,future,9.5,1.3,16,29,unripe,3,,open,,,0,offen und 26 unripe smaller,,,,
2_5,Julia,26.08.2019,C3,control,Dia_car,future,22,0.3,E1_4,0,open,0,single,open,,,0,,2965,,,
2_5,Julia,26.08.2019,C3,control,Dia_car,future,10,0.9,1,86,open,2,single,open,,,0,,2936,,,
2_5,Julia,26.08.2019,C3,control,Dia_car,future,14,1,3,61,open,20,single,open,,,0,,2913,,,
2_5,Julia,26.08.2019,C3,control,Dia_car,future,17,1.1,7,49,open,23,single,open,,,0,,2961,,,
2_5,Julia,26.08.2019,C3,control,Dia_car,future,15.5,1.1,9,69,open,15,single,open,,,0,,2970,,,
2_5,Julia,26.08.2019,C3,control,Dia_car,future,20,1.2,8,70,open,27,single,open,,,0,,2918,,,
2_5,Julia,26.08.2019,C3,control,Dia_car,future,15,1.2,2,54,open,19,single,open,,,0,,2929,,,
2_5,Julia,26.08.2019,C3,control,Dia_car,future,22,1.3,6,79,open,27,single,open,,,0,,2962,,,
2_5,Julia,26.08.2019,C3,control,Dia_car,future,22,1.3,E2_4,66,open,22,single,open,,,0,,2966,,,
2_5,Julia,26.08.2019,C3,control,Dia_car,future,22,,4,11,open,6,group,open,,,0,only seeds that fell out of the 2 caps,2964,,,
2_5,Julia,22.08.2019,C3,control,Dia_car,future,23.5,1.5,6,84,ripe_capsule,51,single,ripe,,,0,,2128,,,
2_5,Julia,22.08.2019,C3,control,Dia_car,future,22,1.5,1,84,ripe_capsule,39,single,open,,,0,,2133,,,
2_5,Julia,26.08.2019,C3,control,Dia_car,future,18,1.1,14,76,ripe_capsule,48,single,open,,,0,,2971,,,
2_5,Julia,26.08.2019,C3,control,Dia_car,future,23,1.1,12,73,ripe_capsule,16,single,open,,,0,,2976,,,
2_5,Julia,26.08.2019,C3,control,Dia_car,future,17,1.1,17,74,ripe_capsule,39,single,open,,,0,,2980,,,
2_5,Julia,26.08.2019,C3,control,Dia_car,future,10,1.2,12,70,ripe_capsule,55,single,open,,,0,,2960,,,
2_5,Julia,26.08.2019,C3,control,Dia_car,future,22,1.2,5,69,ripe_capsule,33,single,open,,,0,,2963,,,
2_5,Martin,27.08.2019,C3,control,Dia_car,future,18.5,0.9,1,59,open,48,single,open,,,0,color,826,,,
2_5,Martin,27.08.2019,C3,control,Dia_car,future,18,1,2,72,open,38,single,open,,,0,color,827,,,
10_2,Martin,07.06.2019,C3,control,Dia_car,ambient,11,1.1,2,46,ripe_capsule,33,single,open,,,0,,21,,,
10_2,Martin,07.06.2019,C3,control,Dia_car,ambient,15,1.1,1,52,ripe_capsule,12,single,ripe_capsule,,,0,,30,,,
10_2,Martin,07.06.2019,C3,control,Dia_car,ambient,16,1.3,3,39,ripe_capsule,12,single,open,,,0,,22,,,
2_5,Martin,27.08.2019,C3,control,Dia_car,future,9.5,1,4,41,unripe,40,single,open,,,0,"cap broke, to early",829,,,
2_5,Martin,29.07.2019,C3,control,Dia_car,future,5,0.7,1,20,dry,10,single,dry,,,0,,253,,,
2_5,Lara,29.10.2019,C3,control,Dia_car,future,15.5,0.6,8,28,open,2,single,open,,,0,,2659,,,
2_5,Lara,29.10.2019,C3,control,Dia_car,future,14,1.2,6,27,open,23,single,open,,,0,,2658,,,
2_5,Lara,29.10.2019,C3,control,Dia_car,future,18,0.2,12,0,unripe,0,single,open,,,0,,2654,,,
2_5,Lara,29.10.2019,C3,control,Dia_car,future,10,0.3,1,0,unripe,0,single,unripe,,,0,,2651,,,
2_5,Lara,29.10.2019,C3,control,Dia_car,future,19,0.3,13,0,unripe,0,single,open,,,1,herbivory,2655,,,
2_5,Lara,29.10.2019,C3,control,Dia_car,future,10,0.3,3,31,unripe,0,single,open,,,0,,2662,,,
2_5,Lara,29.10.2019,C3,control,Dia_car,future,14,0.3,7,35,unripe,0,single,open,,,0,,2663,,,
2_5,Lara,29.10.2019,C3,control,Dia_car,future,7,0.4,11,29,unripe,0,single,open,,,0,,2649,,,
2_5,Lara,29.10.2019,C3,control,Dia_car,future,10,0.4,2,19,unripe,0,single,open,,,0,,2650,,,
2_5,Lara,29.10.2019,C3,control,Dia_car,future,13,0.5,10,17,unripe,0,single,open,,,0,,2656,,,
2_5,Lara,29.10.2019,C3,control,Dia_car,future,15,0.6,15,24,unripe,2,single,open,,,0,,2652,,,
2_5,Lara,29.10.2019,C3,control,Dia_car,future,6,0.6,5,41,unripe,8,single,open,,,0,,2660,,,
2_5,Lara,29.10.2019,C3,control,Dia_car,future,19,1,14,30,unripe,16,single,open,,,0,,2653,,,
2_5,Lara,29.10.2019,C3,control,Dia_car,future,9,,9,0,unripe,0,single,open,,,1,herbivory,2657,,,
2_5,Lara,29.10.2019,C3,control,Dia_car,future,16,,4,0,unripe,0,single,open,,,0,,2661,,,
2_5,Julia,11.10.2019,C4,control,Dia_car,future,6,1.1,1,60,unripe,21,single,open,,,0,,2998,,,
2_5,Garp,18.09.2019,C4,control,Dia_car,future,6,0.9,1,55,ripe_capsule,11,single,open,,,0,,3383,,,
2_5,Julia,26.08.2019,C3,control,Dia_car,future,16,1.2,13,80,ripe_capsule,27,single,open,,,0,,2972,,,
2_5,Julia,22.08.2019,C4,control,Dia_car,future,7,1.3,4,76,unripe,38,single,open,,,0,,2234,,,
2_5,Julia,22.08.2019,C4,control,Dia_car,future,7,1.3,3,77,unripe,30,single,open,,,0,,2235,,,
2_5,Julia,22.08.2019,C4,control,Dia_car,future,16,1.4,1,78,unripe,38,single,ripe,,,0,,2111,,,
2_5,Martin,27.08.2019,C4,control,Dia_car,future,11.5,0.8,4,42,unripe,3,single,open,,,0,"color, 8 yellow but bigger than other unviable",1135,,,
2_5,Martin,27.08.2019,C4,control,Dia_car,future,7,0.8,2,52,unripe,22,single,open,,,0,"color, to early yellow",1137,,,
2_5,Martin,27.08.2019,C4,control,Dia_car,future,6,1,1,54,unripe,17,single,open,,,0,"color, 1 yellow but bigger than other unviable",1134,,,
2_5,Martin,27.08.2019,C4,control,Dia_car,future,9,1.1,3,65,unripe,35,single,open,,,0,color,1136,,,
2_5,Garp,02.09.2019,S1,supplement,Dia_car,future,13,1.2,1,76,ripe_capsule,56,single,open,,,0,,4499,,,
2_5,Garp,02.09.2019,S1,supplement,Dia_car,future,10,,2,58,ripe_capsule,3,single,open,,,0,,4500,,,
2_5,Garp,07.11.2019,S1,supplement,Dia_car,future,12,0.9,1,51,ripe_capsule,0,single,open,,,0,,3481,,,
2_5,Garp,07.11.2019,S1,supplement,Dia_car,future,11,1.2,1,43,ripe_capsule,34,single,open,,,0,,3482,,,
2_5,Eleonore,10.09.2019,S1,supplement,Dia_car,future,14,1.1,1,64,ripe_capsule,55,single,open,,,0,,1593,1,,
2_5,Eleonore,10.09.2019,S1,supplement,Dia_car,future,12,1.2,3,51,ripe_capsule,51,single,open,,,0,,1591,1,,
2_5,Eleonore,10.09.2019,S1,supplement,Dia_car,future,11,1.2,2,58,ripe_capsule,53,single,open,,,0,,1592,1,,
2_5,Eleonore,10.09.2019,S1,supplement,Dia_car,future,12,1.3,4,62,ripe_capsule,55,single,open,,,0,have lighter color than other caps,1594,1,,
2_5,Julia,17.10.2019,S1,supplement,Dia_car,future,11.5,0.3,1,59,unripe,0,single,open,,,0,,2788,,,
2_5,Julia,22.08.2019,S2,supplement,Dia_car,future,8,1,1,65,unripe,32,single,open,,,0,,2233,,,
2_5,Julia,22.08.2019,S2,supplement,Dia_car,future,8,1.2,2,68,unripe,30,single,open,,,0,seeds still light brown,2232,,,
2_5,Martin,29.10.2019,S2,supplement,Dia_car,future,7.5,,1,30,lost seeds,13,single,open,,,0,lost lots of seeds,1431,,,
2_5,Valentin,01.10.2019,S3,supplement,Dia_car,future,8.5,,1,66,ripe_capsule,31,single,open,,,0,,1520,1,,
2_5,Garp,02.09.2019,S3,supplement,Dia_car,future,13,,2,,,,,,,,0,"no seeds, longest part of cap missing",4117,,,
2_5,Garp,04.09.2019,S3,supplement,Dia_car,future,4.5,1,1,59,ripe_capsule,11,single,open,,,0,,4172,,,
2_5,Eleonore,18.09.2019,S3,supplement,Dia_car,future,9,0.4,4,43,unripe,0,single,open,,,0,,1605,1,,
2_5,Garp,18.09.2019,S3,supplement,Dia_car,future,9,,5,0,no_cap,0,single,no cap,,,0,no seed cap,3223,,,
2_5,Garp,18.09.2019,S3,supplement,Dia_car,future,9,0.4,3,40,unripe,0,single,open,,,0,,3207,,,
2_5,Garp,18.09.2019,S3,supplement,Dia_car,future,5,0.4,8,36,unripe,0,single,open,,,0,,3211,,,
2_5,Garp,18.09.2019,S3,supplement,Dia_car,future,7.5,0.4,7,57,unripe,0,single,open,,,0,,3215,,,
2_5,Martin,18.09.2019,S3,supplement,Dia_car,future,5,0.4,2,66,unripe,0,single,open,,,0,dry,2863,,,
2_5,Sanne,18.09.2019,S3,supplement,Dia_car,future,10,0.9,3,11,open,33,single,open,,,0,,2446,,,
2_5,Sanne,18.09.2019,S3,supplement,Dia_car,future,5,0.4,1,52,unripe,0,single,open,,,0,,2445,,,
9_1,Sarah,26.09.2019,C1,control,Dia_car,future,3.5,1.1,3,127,unripe,12,single,unripe,,,0,,2363,,,
2_5,Garp,29.10.2019,S3,supplement,Dia_car,future,14,1.3,2,32,ripe_capsule,36,single,open,,,0,,3468,,,
2_5,Martin,29.10.2019,S3,supplement,Dia_car,future,13.5,1.2,1,72,unripe,54,single,open,,,0,to early,1432,,,
10_2,Martin,07.06.2019,C3,control,Dia_car,ambient,19,1.3,4,62,ripe_capsule,46,single,open,,,0,,23,,,
2_5,Michael,01.10.2019,S4,supplement,Dia_car,future,12.5,1,5,31,open,11,single,open,,,0,,1538,1,,
2_5,Tiffany,01.10.2019,S4,supplement,Dia_car,future,11.5,1.2,2,40,ripe_capsule,26,single,open,,,0,black,2328,,,
2_5,Tiffany,01.10.2019,S4,supplement,Dia_car,future,11.5,1.2,4,38,ripe_capsule,24,single,open,,,0,black,2329,,,
2_5,Valentin,01.10.2019,S4,supplement,Dia_car,future,15,,1,51,unripe,28,single,open,,,0,brown seeds,1523,1,,
1_1,Christian,10.09.2019,C4,control,Dia_car,ambient,10,0.9,1,43,ripe_capsule,43,single,open,,,0,,740,,,
1_1,Christian,10.09.2019,C4,control,Dia_car,ambient,6,1.2,3,86,ripe_capsule,33,single,open,,,0,,742,,,
1_1,Christian,10.09.2019,C4,control,Dia_car,ambient,9.5,1.2,4,92,ripe_capsule,57,single,open,,,0,,743,,,
10_2,Christian,02.08.2019,C4,control,Dia_car,ambient,16,1.1,1,58,ripe_capsule,34,single,open,,,0,,695,,,
2_5,Martin,02.08.2019,S4,supplement,Dia_car,future,14.5,1.2,1,51,unripe,28,single,open,,,0,"brown, 7 smaller",1410,,,
2_5,Garp,02.09.2019,S4,supplement,Dia_car,future,8.5,0.9,2,50,ripe_capsule,3,single,open,,,0,,4104,,,
2_5,Garp,02.09.2019,S4,supplement,Dia_car,future,12,1,1,63,ripe_capsule,37,single,open,,,0,,4103,,,
2_5,Garp,02.09.2019,S4,supplement,Dia_car,future,14,1.1,3,63,ripe_capsule,16,single,open,,,0,,4105,,,
2_5,Garp,04.09.2019,S4,supplement,Dia_car,future,13,,1,57,ripe_capsule,22,single,open,,,0,,4166,,,
2_5,Garp,05.08.2019,S4,supplement,Dia_car,future,18,1,1,58,ripe_capsule,26,single,open,,,0,,4336,,,
2_5,Garp,05.08.2019,S4,supplement,Dia_car,future,15,1,2,73,ripe_capsule,29,single,open,,,0,,4338,,,
2_5,Martin,12.09.2019,C3,control,Dia_car,future,10,1.1,14,52,ripe_capsule,39,single,open,,,0,black,1687,,,
2_5,Martin,12.09.2019,C3,control,Dia_car,future,11,1.2,12,79,ripe_capsule,73,single,open,,,0,black,1689,,,
2_5,Martin,12.09.2019,C3,control,Dia_car,future,22,1.2,7,78,ripe_capsule,58,single,open,,,0,,1704,,,
2_5,Martin,12.09.2019,C3,control,Dia_car,future,4,1.3,16,45,ripe_capsule,30,single,open,,,0,,1553,1,,
2_5,Martin,21.07.2019,C3,control,Dia_car,future,6,1,1,10,ripe_capsule,4,single,open,,,0,,112,,,
2_5,Martin,07.06.2019,S4,supplement,Dia_car,future,22,1,2,30,unripe,24,single,ripe_capsule,,,0,to early,83,,,
2_5,Valentin,07.10.2019,S4,supplement,Dia_car,future,12,0.8,1,46,unripe,2,single,unripe,,,0,,2366,,,
2_5,Lea,07.11.2019,S4,supplement,Dia_car,future,,1.1,1,62,unripe,0,single,open,,,0,broke off,2377,,,
2_5,Andreas,08.08.2019,S4,supplement,Dia_car,future,15,1.2,2,46,unripe,14,,open,,,0,"1 vertrocknete 2 bluete, 19 unripe smaller",,,,
2_5,Andreas,08.08.2019,S4,supplement,Dia_car,future,15,1.2,1,48,unripe,12,,open,,,0,"offen, 35 unripe smaller",,,,
2_5,Martin,09.06.2019,S4,supplement,Dia_car,future,23,,2,33,open,0,single,eaten,,,0,,91,,,
2_5,Martin,09.06.2019,S4,supplement,Dia_car,future,20,,1,111,open,18,group,open,,,0,2 capsules in one paperbag,92,,,
2_5,Martin,09.06.2019,S4,supplement,Dia_car,future,,0.6,1,59,small_unripe,0,single,brown,,,0,,90,,,
